connection_id,from_influencer,to_influencer,connection_type,strength,interaction_count,first_seen,last_interaction
45465,4885,4806,tagged,0.348,53,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45466,4847,5044,duet,0.521,145,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45467,4819,4909,inspired_by,0.894,154,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45468,5052,4688,follows,0.11,10,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45469,4893,4856,collaborates,0.845,52,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45470,4811,4899,mentioned,0.8,128,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45471,4707,4733,reshared,0.159,4,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45472,4815,5051,tagged,0.815,30,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45473,4886,4855,duet,0.333,13,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45474,4572,4678,inspired_by,0.109,194,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45475,4993,4620,follows,0.184,98,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45476,5003,4951,collaborates,0.364,20,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45477,4554,4729,mentioned,0.618,124,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45478,4811,4714,reshared,0.179,59,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45479,4867,4677,tagged,0.413,73,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45480,4773,4646,duet,0.901,173,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45481,4861,4800,inspired_by,0.669,103,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45482,4831,4810,follows,0.922,2,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45483,5050,4650,collaborates,0.345,40,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45484,4846,4725,mentioned,0.403,143,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45485,4794,4866,reshared,0.99,160,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45486,4650,4909,tagged,0.431,107,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45487,4828,4717,duet,0.752,36,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45488,5042,5015,inspired_by,0.844,135,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45489,5055,5020,follows,0.585,151,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45490,4726,4683,collaborates,0.22,112,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45491,4651,4800,mentioned,0.95,73,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45492,4744,4604,reshared,0.501,84,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45493,4719,5025,tagged,0.457,66,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45494,5046,4927,duet,0.86,82,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45495,4577,4542,inspired_by,0.943,82,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45496,4792,4590,follows,0.597,76,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45497,4924,5054,collaborates,0.91,192,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45498,4652,5003,mentioned,0.663,153,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45499,4624,5026,reshared,0.379,198,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45500,4556,4761,tagged,0.291,8,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45501,4542,4594,duet,0.977,180,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45502,5057,4648,inspired_by,0.751,164,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45503,4999,4822,follows,0.347,8,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45504,4835,4972,collaborates,0.545,184,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45505,4622,4900,mentioned,0.327,125,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45506,4972,4969,reshared,0.483,125,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45507,4952,4735,tagged,0.587,154,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45508,4624,4728,duet,0.553,95,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45509,5018,5041,inspired_by,0.623,53,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45510,4866,4768,follows,0.854,136,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45511,4827,5000,collaborates,0.567,69,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45512,4950,4614,mentioned,0.811,118,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45513,4674,4813,reshared,0.762,125,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45514,4892,4996,tagged,0.145,90,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45515,4741,5023,duet,0.863,58,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45516,4764,4559,inspired_by,0.28,94,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45517,4717,4793,follows,0.717,152,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45518,4678,4571,collaborates,0.608,180,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45519,4831,4952,mentioned,0.304,174,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45520,4685,4878,reshared,0.472,54,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45521,4748,4856,tagged,0.518,57,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45522,4983,4976,duet,0.212,180,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45523,4759,4585,inspired_by,0.723,179,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45524,5007,5004,follows,0.592,87,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45525,4649,5017,collaborates,0.496,105,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45526,4922,4888,mentioned,0.89,85,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45527,4758,5051,reshared,0.749,37,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45528,4911,4617,tagged,0.614,15,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45529,5005,4872,duet,0.952,64,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45530,4557,5000,inspired_by,0.513,184,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45531,4609,4713,follows,0.46,126,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45532,4772,4649,collaborates,0.992,26,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45533,4793,4911,mentioned,0.991,87,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45534,4599,4974,reshared,0.334,185,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45535,4850,4719,tagged,0.109,5,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45536,4660,4598,duet,0.624,132,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45537,4925,4745,inspired_by,0.41,71,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45538,4813,4795,follows,0.973,62,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45539,4816,4924,collaborates,0.848,49,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45540,4714,4876,mentioned,0.937,77,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45541,4723,4863,reshared,0.298,79,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45542,4744,4668,tagged,0.535,106,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45543,4625,4734,duet,0.663,3,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45544,4921,4989,inspired_by,0.26,12,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45545,4928,5017,follows,0.516,163,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45546,4923,4861,collaborates,0.765,114,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45547,4913,4870,mentioned,0.579,70,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45548,4814,4947,reshared,0.501,136,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45549,4696,4774,tagged,0.573,1,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45550,4932,4852,duet,0.74,192,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45551,5052,4710,inspired_by,0.187,107,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45552,4715,4586,follows,0.249,67,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45553,4880,4648,collaborates,0.818,150,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45554,4680,4916,mentioned,0.233,86,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45555,4608,4883,reshared,0.822,24,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45556,4830,4623,tagged,0.712,66,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45557,4600,4618,duet,0.671,175,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45558,4631,4579,inspired_by,0.32,142,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45559,4862,5031,follows,0.671,93,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45560,4917,4755,collaborates,0.225,104,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45561,4908,4944,mentioned,0.571,87,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45562,4689,4882,reshared,0.106,1,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45563,4893,5057,tagged,0.488,50,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45564,4868,4651,duet,0.617,24,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45565,5047,4751,inspired_by,0.62,161,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45566,4835,4856,follows,0.532,5,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45567,4999,4925,collaborates,0.569,4,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45568,4656,4608,mentioned,0.255,166,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45569,4792,5023,reshared,0.172,43,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45570,4827,4652,tagged,0.631,120,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45571,4817,4690,duet,0.267,40,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45572,4860,4728,inspired_by,0.403,132,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45573,4801,4796,follows,0.568,181,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45574,4874,4653,collaborates,0.579,86,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45575,4953,4834,mentioned,0.239,20,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45576,4769,4714,reshared,0.355,5,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45577,4711,4949,tagged,0.692,5,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45578,4566,4846,duet,0.2,45,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45579,5042,4670,inspired_by,0.219,178,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45580,5031,4585,follows,0.118,88,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45581,4600,4687,collaborates,0.706,40,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45582,4956,4930,mentioned,0.384,83,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45583,4566,4897,reshared,0.336,53,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45584,4875,5045,tagged,0.277,153,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45585,4602,5000,duet,0.125,60,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45586,4850,4641,inspired_by,0.662,6,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45587,4748,4567,follows,0.162,164,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45588,4722,4858,collaborates,0.192,126,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45589,5009,4919,mentioned,0.319,145,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45590,4651,4745,reshared,0.839,15,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45591,4597,5007,tagged,0.483,125,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45592,4686,5027,duet,0.278,21,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45593,4679,5058,inspired_by,0.771,170,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45594,4687,4743,follows,0.311,13,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45595,4903,4958,collaborates,0.588,35,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45596,4984,4857,mentioned,0.628,112,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45597,4860,4591,reshared,0.863,11,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45598,4813,4651,tagged,0.362,106,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45599,4903,4807,duet,0.252,22,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45600,4811,4722,inspired_by,0.832,164,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45601,4843,4747,follows,0.521,133,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45602,4812,4692,collaborates,0.154,68,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45603,4902,4653,mentioned,0.984,53,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45604,4813,4750,reshared,0.545,98,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45605,5009,4574,tagged,0.947,15,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45606,4655,4858,duet,0.16,76,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45607,5009,4996,inspired_by,0.892,34,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45608,4776,4798,follows,0.872,82,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45609,4922,4887,collaborates,0.727,122,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45610,4915,4826,mentioned,0.585,66,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45611,4646,4913,reshared,0.877,143,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45612,4699,4873,tagged,0.542,188,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45613,4914,4703,duet,0.299,144,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45614,4889,4870,inspired_by,0.57,183,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45615,4550,4916,follows,0.523,128,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45616,5024,4992,collaborates,0.329,51,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45617,4543,4548,mentioned,0.293,28,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45618,4712,4688,reshared,0.247,194,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45619,4548,4903,tagged,0.547,11,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45620,4932,4869,duet,0.307,141,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45621,4700,4760,inspired_by,0.752,33,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45622,4576,4548,follows,0.247,167,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45623,4921,4866,collaborates,0.174,138,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45624,4961,4811,mentioned,0.354,12,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45625,4998,4544,reshared,0.809,122,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45626,4584,4970,tagged,0.189,181,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45627,4953,5048,duet,0.135,18,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45628,4977,4583,inspired_by,0.386,43,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45629,4720,4725,follows,0.646,74,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45630,4681,4730,collaborates,0.143,101,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45631,4732,5002,mentioned,0.426,30,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45632,4730,4905,reshared,0.746,78,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45633,4885,4993,tagged,0.78,134,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45634,4830,4764,duet,0.661,86,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45635,4792,4827,inspired_by,0.666,181,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45636,4811,4621,follows,0.367,156,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45637,5009,4628,collaborates,0.908,34,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45638,4582,4956,mentioned,0.968,35,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45639,4632,5014,reshared,0.225,145,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45640,4584,5055,tagged,0.297,86,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45641,5013,4648,duet,0.326,14,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45642,4699,4827,inspired_by,0.142,179,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45643,4567,4873,follows,0.899,113,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45644,4691,4728,collaborates,0.261,12,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45645,4649,4887,mentioned,0.689,192,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45646,5024,5009,reshared,0.406,62,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45647,4552,4863,tagged,0.502,69,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45648,4899,4661,duet,0.813,91,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45649,4585,5027,inspired_by,0.293,165,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45650,4587,4657,follows,0.802,9,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45651,4571,4712,collaborates,0.867,148,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45652,4563,5030,mentioned,0.217,37,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45653,5048,4696,reshared,0.449,95,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45654,4934,4715,tagged,0.869,77,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45655,4548,4769,duet,0.106,87,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45656,4633,4818,inspired_by,0.177,34,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45657,4544,4813,follows,0.397,35,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45658,4878,4779,collaborates,0.403,68,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45659,4987,4976,mentioned,0.947,143,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45660,4713,4600,reshared,0.896,193,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45661,4672,4890,tagged,0.41,105,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45662,4851,4820,duet,0.747,84,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45663,5047,4906,inspired_by,0.526,76,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45664,4978,4808,follows,0.937,28,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45665,5029,4629,collaborates,0.76,48,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45666,4718,4609,mentioned,0.37,84,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45667,5046,4823,reshared,0.848,50,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45668,4880,4631,tagged,0.861,95,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45669,4968,4831,duet,0.105,152,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45670,4603,4659,inspired_by,0.495,108,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45671,4915,4721,follows,0.575,109,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45672,4860,4889,collaborates,0.636,51,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45673,4982,4580,mentioned,0.206,30,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45674,4596,4593,reshared,0.982,43,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45675,4685,4658,tagged,0.804,92,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45676,4896,4692,duet,0.78,178,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45677,4852,5022,inspired_by,0.522,118,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45678,4628,4606,follows,0.982,166,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45679,4965,4997,collaborates,0.721,138,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45680,4993,4868,mentioned,0.241,132,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45681,4961,4944,reshared,0.847,118,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45682,4554,4684,tagged,0.777,49,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45683,4769,4810,duet,0.648,166,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45684,4592,4771,inspired_by,0.536,195,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45685,4800,4735,follows,0.812,151,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45686,4920,4955,collaborates,0.169,97,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45687,4825,4683,mentioned,0.97,41,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45688,5055,4943,reshared,0.313,144,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45689,4829,4912,tagged,0.657,84,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45690,4606,4948,duet,0.39,167,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45691,4750,4886,inspired_by,0.291,32,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45692,5044,4754,follows,0.11,127,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45693,5048,4735,collaborates,0.924,73,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45694,4826,5053,mentioned,0.366,148,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45695,4847,4584,reshared,0.105,11,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45696,4552,4588,tagged,0.724,16,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45697,4912,4634,duet,0.246,182,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45698,4830,4853,inspired_by,0.633,26,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45699,4691,4776,follows,0.131,84,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45700,4606,4775,collaborates,0.702,132,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45701,4873,4853,mentioned,0.656,154,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45702,5054,4896,reshared,0.234,125,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45703,5056,4842,tagged,0.278,78,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45704,4868,4893,duet,0.905,97,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45705,4960,4893,inspired_by,0.313,89,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45706,4895,4613,follows,0.421,157,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45707,4542,4574,collaborates,0.757,32,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45708,4967,4868,mentioned,0.501,3,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45709,4610,4865,reshared,0.832,69,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45710,4734,4632,tagged,0.527,161,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45711,4954,4618,duet,0.158,71,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45712,4952,4771,inspired_by,0.377,23,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45713,4765,4743,follows,0.917,41,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45714,4877,4658,collaborates,0.947,44,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45715,4746,4750,mentioned,0.196,79,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45716,4797,5041,reshared,0.884,44,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45717,4643,4998,tagged,0.355,54,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45718,4584,4661,duet,0.647,118,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45719,5042,4983,inspired_by,0.295,182,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45720,4673,4847,follows,0.563,44,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45721,4942,4580,collaborates,0.649,131,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45722,5005,4633,mentioned,0.647,107,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45723,4922,4954,reshared,0.111,45,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45724,4877,4645,tagged,0.651,110,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45725,4899,4824,duet,0.531,187,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45726,4844,4991,inspired_by,0.557,99,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45727,4874,4707,follows,0.525,24,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45728,4735,5006,collaborates,0.199,16,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45729,4982,4729,mentioned,0.234,62,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45730,4885,4829,reshared,0.579,16,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45731,4925,4615,tagged,0.514,52,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45732,4841,4578,duet,0.394,181,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45733,4828,5023,inspired_by,0.619,93,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45734,4888,4584,follows,0.994,28,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45735,4557,4603,collaborates,0.695,135,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45736,4551,5005,mentioned,0.569,130,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45737,4791,4892,reshared,0.348,120,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45738,4641,4724,tagged,0.543,96,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45739,5021,5048,duet,0.53,115,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45740,4684,4960,inspired_by,0.898,18,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45741,4692,4648,follows,0.477,117,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45742,5025,4754,collaborates,0.541,32,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45743,4617,4953,mentioned,0.13,30,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45744,4616,4800,reshared,0.646,34,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45745,5058,4973,tagged,0.137,115,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45746,4585,4720,duet,0.766,173,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
45747,4630,4883,inspired_by,0.591,59,2026-05-27T11:26:24Z,2026-05-27T11:26:24Z
