post_id,influencer_id,platform,external_post_id,post_text,posted_at,likes_count,shares_count,comments_count,views_count,sentiment_score,virality_score,detected_products,momentum_flag,processed_at,created_at
45233,4943,threads,ext_threads_00000693,Subscriber experience note - MetroSupply Devices Connected Device Monitoring Onboarding is the service everyone is trying to schedule right now,2026-05-08T18:23:10Z,193,62,29,5733,0.87,,,normal,,2026-05-27T11:26:09Z
45234,4980,tiktok,ext_tiktok_00000694,Coverage gaps are delaying service assurance for several subscriber groups,2026-04-28T04:13:23Z,31975,8381,6600,542988,0.53,,,viral,,2026-05-27T11:26:09Z
45235,4707,tiktok,ext_tiktok_00000695,Device-support channels are seeing increased activation demand after a handset launch,2026-05-21T21:11:36Z,925,39,34,11717,0.278,,,normal,,2026-05-27T11:26:09Z
45236,4981,twitter,ext_twitter_00000696,Families keep asking where to find Smart Home Connectivity Assessment. HomeConnect Fixed Wireless is showing up in every upgrade thread,2026-04-28T14:08:57Z,74,45,33,9950,0.928,,,normal,,2026-05-27T11:26:09Z
45237,4557,tiktok,ext_tiktok_00000697,NOC huddle: prioritize WellNest Family Plans Family Data Share Plan installs before the weekend streaming surge,2026-04-29T04:28:59Z,436,43,40,11103,0.499,,,normal,,2026-05-27T11:26:09Z
45238,5014,instagram,ext_instagram_00000698,Enterprise care teams are coordinating SLA-impact cases across regional service teams today,2026-05-01T18:37:11Z,71,25,15,4036,0.146,,,normal,,2026-05-27T11:26:09Z
45239,4990,tiktok,ext_tiktok_00000699,"If your subscribers need Number Port-In Activation, check SignalBridge Mobile availability early; appointment slots are moving fast",2026-05-06T22:11:53Z,773,4,8,1890,0.415,,,normal,,2026-05-27T11:26:09Z
45240,4883,threads,ext_threads_00000700,Day 30 with the Field Technician Evaluation workflow and the field team says OrbitMotion IoT reduced manual follow-up,2026-05-27T05:32:32Z,328,39,44,16434,0.422,,,normal,,2026-05-27T11:26:09Z
45241,4827,youtube,ext_youtube_00000701,Recommended SilverLine Connected Life Family Connectivity Support Session to an account manager today because churn risk is the issue,2026-05-25T21:02:29Z,12553,7733,4692,342673,0.515,,,viral,,2026-05-27T11:26:09Z
45242,4954,instagram,ext_instagram_00000702,"Thought Number Port-In Activation demand would level off, but SignalBridge Mobile is still seeing urgent requests",2026-05-22T05:54:53Z,211,85,8,12567,0.695,,,normal,,2026-05-27T11:26:09Z
45243,4825,tiktok,ext_tiktok_00000703,Morning capacity review featuring Home Wi-Fi Mesh Kit. PulsePoint 5G needs pre-positioned technician capacity,2026-05-25T20:58:23Z,4127,1913,534,102160,0.716,,,rising,,2026-05-27T11:26:09Z
45244,5023,threads,ext_threads_00000704,Added Premium International Roaming Pass to the high-priority service assurance path. Thank you SignalBridge Mobile for closing the gap,2026-05-27T07:33:42Z,890,78,8,16458,0.429,,,normal,,2026-05-27T11:26:09Z
45245,4682,tiktok,ext_tiktok_00000705,Device-support channels are seeing increased activation demand after a handset launch,2026-05-04T19:52:52Z,498,96,21,18030,0.652,,,normal,,2026-05-27T11:26:09Z
45246,4887,youtube,ext_youtube_00000706,Network operations is flagging Number Port-In Activation from SignalBridge Mobile as a capacity bottleneck this week,2026-05-16T11:31:16Z,13,35,4,18515,0.523,,,normal,,2026-05-27T11:26:09Z
45247,4630,threads,ext_threads_00000707,Coverage update: 5G Mobile Hotspot Kit capacity at MetroSupply Devices is getting tight after a spike in service orders,2026-05-03T21:47:46Z,829,50,7,14340,0.381,,,normal,,2026-05-27T11:26:09Z
45248,4741,instagram,ext_instagram_00000708,Subscriber experience note - MetroSupply Devices Connected Device Monitoring Onboarding is the service everyone is trying to schedule right now,2026-04-28T11:10:42Z,875,33,45,6855,0.867,,,normal,,2026-05-27T11:26:09Z
45249,4872,youtube,ext_youtube_00000709,Roaming bill questions are creating new handoffs to billing and retention teams,2026-05-17T23:22:14Z,732,2,7,10143,-0.203,,,normal,,2026-05-27T11:26:09Z
45250,5018,threads,ext_threads_00000710,"Two-week review of HomeConnect Fixed Wireless LTE Backup Gateway: strong subscriber response, but capacity planning matters",2026-05-27T08:27:10Z,755,9,18,15380,0.237,,,normal,,2026-05-27T11:26:09Z
45251,5029,instagram,ext_instagram_00000711,Families keep asking where to find Edge Compute Reservation. EnterpriseEdge Services is showing up in every upgrade thread,2026-05-25T23:37:53Z,639,40,37,15539,0.59,,,normal,,2026-05-27T11:26:09Z
45252,4875,tiktok,ext_tiktok_00000712,NOC huddle: prioritize PulsePoint 5G Home Wi-Fi Mesh Kit installs before the weekend streaming surge,2026-05-25T16:28:44Z,31694,10885,7662,716236,0.899,,,viral,,2026-05-27T11:26:09Z
45253,4665,threads,ext_threads_00000713,Billing and usage signals are surfacing new need for Number Port-In Activation from SignalBridge Mobile,2026-05-20T15:21:14Z,84,3,41,16643,0.775,,,normal,,2026-05-27T11:26:09Z
45254,5000,tiktok,ext_tiktok_00000714,"If your subscribers need New Line Activation, check WaveFirst Mobile availability early; appointment slots are moving fast",2026-05-27T07:23:55Z,728,38,40,18393,0.468,,,normal,,2026-05-27T11:26:09Z
45255,4799,instagram,ext_instagram_00000715,Day 30 with the Enterprise Account Navigation workflow and the field team says EnterpriseEdge Services reduced manual follow-up,2026-05-25T05:41:47Z,562,71,31,2204,0.463,,,normal,,2026-05-27T11:26:09Z
45256,4544,youtube,ext_youtube_00000716,Recommended WellNest Family Plans Student Mobile Plan to an account manager today because churn risk is the issue,2026-05-11T18:52:08Z,593,15,25,13873,0.794,,,normal,,2026-05-27T11:26:09Z
45257,4797,youtube,ext_youtube_00000717,"Thought Fleet Telematics SIM Pack demand would level off, but OrbitMotion IoT is still seeing urgent requests",2026-05-22T12:22:45Z,923,3,15,19568,0.798,,,normal,,2026-05-27T11:26:09Z
45258,4752,tiktok,ext_tiktok_00000718,Morning capacity review featuring Fiber Appointment Scheduling. RoamFlow Mobility needs pre-positioned technician capacity,2026-05-05T08:15:04Z,32,47,46,8542,0.473,,,normal,,2026-05-27T11:26:09Z
45259,4592,tiktok,ext_tiktok_00000719,Roaming bill questions are creating new handoffs to billing and retention teams,2026-05-04T20:39:05Z,5937,835,401,137098,0.47,,,rising,,2026-05-27T11:26:09Z
45260,4793,threads,ext_threads_00000720,Subscribers are asking about Family Data Share Plan through WellNest Family Plans; upgrade and activation demand is rising,2026-05-26T06:17:29Z,610,32,18,17878,0.231,,,normal,,2026-05-27T11:26:09Z
45261,4776,instagram,ext_instagram_00000721,Network operations is flagging 5G Business Consultation from PulsePoint 5G as a capacity bottleneck this week,2026-04-30T06:30:28Z,835,81,20,14068,0.54,,,normal,,2026-05-27T11:26:09Z
45262,4828,threads,ext_threads_00000722,Coverage update: Fiber Repair Appointment capacity at FiberPath Broadband is getting tight after a spike in service orders,2026-05-26T12:58:29Z,675,5,34,18463,0.529,,,normal,,2026-05-27T11:26:09Z
45263,4603,twitter,ext_twitter_00000723,Subscriber experience note - FiberPath Broadband Gigabit Fiber Install is the service everyone is trying to schedule right now,2026-05-18T19:24:49Z,7993,1711,434,111838,0.946,,,rising,,2026-05-27T11:26:09Z
45264,4994,instagram,ext_instagram_00000724,Outage follow-up: demand for Smart Home Connectivity Assessment is up and HomeConnect Fixed Wireless needs more field slots,2026-05-11T08:08:35Z,31124,5444,7478,935538,0.871,,,viral,,2026-05-27T11:26:09Z
45265,4709,youtube,ext_youtube_00000725,"Two-week review of WellNest Family Plans Network Congestion Plan Review: strong subscriber response, but capacity planning matters",2026-05-04T20:59:17Z,436,25,10,9296,0.929,,,normal,,2026-05-27T11:26:09Z
45266,4671,instagram,ext_instagram_00000726,Families keep asking for better Wi-Fi performance before evening streaming starts,2026-05-23T19:44:32Z,5267,1042,785,53088,0.832,,,rising,,2026-05-27T11:26:09Z
45267,4612,tiktok,ext_tiktok_00000727,Connected life teams need better outreach after recent storm-related service events,2026-05-26T11:30:48Z,33752,12462,7654,760052,-0.13,,,viral,,2026-05-27T11:26:09Z
45268,5018,threads,ext_threads_00000728,Billing and usage signals are surfacing new need for Senior Connected Life Plan from SilverLine Connected Life,2026-05-27T01:16:48Z,271,10,18,12025,0.445,,,normal,,2026-05-27T11:26:09Z
45269,4592,tiktok,ext_tiktok_00000729,"If your subscribers need Fiber Appointment Scheduling, check RoamFlow Mobility availability early; appointment slots are moving fast",2026-05-27T08:54:27Z,3387,1770,668,188093,0.34,,,rising,,2026-05-27T11:26:09Z
45270,4852,youtube,ext_youtube_00000730,Subscribers are asking for clearer instructions after fiber installation and faster follow-up windows,2026-05-26T19:28:07Z,58,84,39,4809,0.819,,,normal,,2026-05-27T11:26:09Z
45271,4982,youtube,ext_youtube_00000731,Outage follow-up is the top request in our subscriber forum this week,2026-05-27T11:20:20Z,27,42,25,17123,0.533,,,normal,,2026-05-27T11:26:09Z
45272,4903,threads,ext_threads_00000732,"Thought Home Wi-Fi Mesh Kit demand would level off, but PulsePoint 5G is still seeing urgent requests",2026-05-08T22:48:30Z,640,25,27,12143,0.522,,,normal,,2026-05-27T11:26:09Z
45273,4594,youtube,ext_youtube_00000733,Morning capacity review featuring Connected Device Monitoring Onboarding. MetroSupply Devices needs pre-positioned technician capacity,2026-05-26T20:27:40Z,854,76,29,1533,0.672,,,normal,,2026-05-27T11:26:09Z
45274,4568,twitter,ext_twitter_00000734,Coverage gaps are delaying service assurance for several subscriber groups,2026-05-24T22:47:10Z,304702,17879,36609,12795339,0.471,,,mega_viral,,2026-05-27T11:26:10Z
45275,4735,threads,ext_threads_00000735,Device-support channels are seeing increased activation demand after a handset launch,2026-04-30T14:03:16Z,30,43,40,19396,0.891,,,normal,,2026-05-27T11:26:10Z
45276,4715,threads,ext_threads_00000736,Network operations is flagging Fraud Resolution Case from ClearMind Customer Care as a capacity bottleneck this week,2026-05-26T11:50:34Z,6407,928,606,32715,0.871,,,rising,,2026-05-27T11:26:10Z
45277,4649,youtube,ext_youtube_00000737,Coverage update: Student Mobile Plan capacity at WellNest Family Plans is getting tight after a spike in service orders,2026-05-27T10:56:47Z,59,5,5,16895,0.924,,,normal,,2026-05-27T11:26:10Z
45278,5024,instagram,ext_instagram_00000738,Enterprise care teams are coordinating SLA-impact cases across regional service teams today,2026-05-27T11:26:06Z,614,87,42,11126,0.681,,,normal,,2026-05-27T11:26:10Z
45279,4768,twitter,ext_twitter_00000739,Outage follow-up: demand for Family Connectivity Support Session is up and SilverLine Connected Life needs more field slots,2026-05-14T01:01:08Z,21845,10223,4860,617232,0.655,,,viral,,2026-05-27T11:26:10Z
45280,4891,twitter,ext_twitter_00000740,"Two-week review of RoamFlow Mobility Fiber Appointment Scheduling: strong subscriber response, but capacity planning matters",2026-05-26T16:45:20Z,155,21,22,18329,0.915,,,normal,,2026-05-27T11:26:10Z
45281,4609,youtube,ext_youtube_00000741,Outage follow-up is the top request in our subscriber forum this week,2026-05-17T11:02:08Z,906,97,36,14963,0.711,,,normal,,2026-05-27T11:26:10Z
45282,4852,youtube,ext_youtube_00000742,NOC huddle: prioritize OrbitMotion IoT Field Technician Evaluation installs before the weekend streaming surge,2026-05-09T21:45:10Z,826,22,10,14125,0.711,,,normal,,2026-05-27T11:26:10Z
45283,4655,threads,ext_threads_00000743,Billing and usage signals are surfacing new need for Family Connectivity Support Session from SilverLine Connected Life,2026-05-14T00:41:42Z,420,40,33,5784,0.575,,,normal,,2026-05-27T11:26:10Z
45284,5030,tiktok,ext_tiktok_00000744,"If your subscribers need SIM Replacement Starter Kit, check MetroSupply Devices availability early; appointment slots are moving fast",2026-05-26T15:54:03Z,428,22,2,12606,0.61,,,normal,,2026-05-27T11:26:10Z
45285,4952,youtube,ext_youtube_00000745,Day 30 with the Field Technician Evaluation workflow and the field team says OrbitMotion IoT reduced manual follow-up,2026-05-27T09:10:49Z,9487,1072,216,195608,0.768,,,rising,,2026-05-27T11:26:10Z
45286,4625,threads,ext_threads_00000746,Recommended ClearMind Customer Care Customer Retention Intake to an account manager today because churn risk is the issue,2026-05-26T10:27:46Z,372,40,24,17996,0.857,,,normal,,2026-05-27T11:26:10Z
45287,4831,twitter,ext_twitter_00000747,"Thought Number Port-In Activation demand would level off, but SignalBridge Mobile is still seeing urgent requests",2026-05-06T23:27:29Z,741,17,46,5954,0.697,,,normal,,2026-05-27T11:26:10Z
45288,4663,twitter,ext_twitter_00000748,Morning capacity review featuring Fixed Wireless Home Internet. HomeConnect Fixed Wireless needs pre-positioned technician capacity,2026-05-16T06:45:06Z,349,40,41,16208,0.923,,,normal,,2026-05-27T11:26:10Z
45289,4821,twitter,ext_twitter_00000749,Added Fleet Telematics SIM Pack to the high-priority service assurance path. Thank you OrbitMotion IoT for closing the gap,2026-05-14T21:51:54Z,310,79,9,5081,0.733,,,normal,,2026-05-27T11:26:10Z
45290,4878,threads,ext_threads_00000750,Subscribers are asking for clearer instructions after fiber installation and faster follow-up windows,2026-05-25T18:46:28Z,601,48,17,13840,0.493,,,normal,,2026-05-27T11:26:10Z
45291,4567,tiktok,ext_tiktok_00000751,Network operations is flagging Roaming Cost Coaching from RoamFlow Mobility as a capacity bottleneck this week,2026-05-25T23:02:50Z,43952,8999,1199,988069,0.672,,,viral,,2026-05-27T11:26:10Z
45292,4919,instagram,ext_instagram_00000752,Small businesses need earlier visibility into field technician appointment availability,2026-05-12T08:50:43Z,832,93,25,17784,0.302,,,normal,,2026-05-27T11:26:10Z
45293,4876,twitter,ext_twitter_00000753,Subscriber experience note - ClearMind Customer Care Customer Retention Intake is the service everyone is trying to schedule right now,2026-05-24T09:55:28Z,2431,691,719,70005,0.545,,,rising,,2026-05-27T11:26:10Z
45294,4820,tiktok,ext_tiktok_00000754,Coverage gaps are delaying service assurance for several subscriber groups,2026-05-27T10:22:13Z,205,67,43,6012,-0.23,,,normal,,2026-05-27T11:26:10Z
45295,4769,youtube,ext_youtube_00000755,"Two-week review of OrbitMotion IoT Fleet Telematics SIM Pack: strong subscriber response, but capacity planning matters",2026-05-21T20:34:38Z,479,67,34,14892,0.815,,,normal,,2026-05-27T11:26:10Z
45296,5055,twitter,ext_twitter_00000756,Families keep asking where to find Student Mobile Plan. WellNest Family Plans is showing up in every upgrade thread,2026-05-27T09:29:50Z,476,50,16,7277,0.532,,,normal,,2026-05-27T11:26:10Z
45297,4866,twitter,ext_twitter_00000757,NOC huddle: prioritize WellNest Family Plans Student Mobile Plan installs before the weekend streaming surge,2026-05-08T09:13:42Z,946,65,18,18876,0.607,,,normal,,2026-05-27T11:26:10Z
45298,4751,instagram,ext_instagram_00000758,Enterprise care teams are coordinating SLA-impact cases across regional service teams today,2026-05-23T19:37:35Z,682,32,46,3226,0.234,,,normal,,2026-05-27T11:26:10Z
45299,5047,threads,ext_threads_00000759,Roaming bill questions are creating new handoffs to billing and retention teams,2026-04-28T19:46:06Z,320,37,18,15355,0.699,,,normal,,2026-05-27T11:26:10Z
45300,4719,youtube,ext_youtube_00000760,Day 30 with the Home Wi-Fi Mesh Kit workflow and the field team says PulsePoint 5G reduced manual follow-up,2026-05-09T14:14:15Z,979,45,49,17807,0.734,,,normal,,2026-05-27T11:26:10Z
45301,4896,twitter,ext_twitter_00000761,Recommended PulsePoint 5G 5G Business Consultation to an account manager today because churn risk is the issue,2026-05-25T03:30:48Z,788,53,47,5059,0.784,,,normal,,2026-05-27T11:26:10Z
45302,4848,threads,ext_threads_00000762,"Thought Churn Risk Save Offer demand would level off, but WaveFirst Mobile is still seeing urgent requests",2026-05-27T02:39:21Z,9732,1491,721,24963,0.517,,,rising,,2026-05-27T11:26:10Z
45303,5042,threads,ext_threads_00000763,Network monitoring alerts are helping the team catch congestion before call volume spikes,2026-05-20T16:50:59Z,39197,8776,7132,982188,0.459,,,viral,,2026-05-27T11:26:10Z
45304,4693,twitter,ext_twitter_00000764,Added Roaming Cost Coaching to the high-priority service assurance path. Thank you RoamFlow Mobility for closing the gap,2026-05-24T15:50:40Z,795,46,34,882,0.408,,,normal,,2026-05-27T11:26:10Z
45305,4864,instagram,ext_instagram_00000765,Subscribers are asking about 5G Unlimited Mobile Plan through SignalBridge Mobile; upgrade and activation demand is rising,2026-05-02T14:24:48Z,41000,7023,3305,380617,0.841,,,viral,,2026-05-27T11:26:10Z
