mention_id,post_id,product_id,confidence_score,mention_type,created_at
23851,46367,1543,0.926,hashtag,2026-05-27T11:26:10Z
23852,46368,1570,0.715,visual,2026-05-27T11:26:10Z
23853,46370,1562,0.8,direct,2026-05-27T11:26:10Z
23854,46371,1564,0.72,semantic,2026-05-27T11:26:10Z
23855,46372,1557,0.802,hashtag,2026-05-27T11:26:10Z
23856,46373,1548,0.815,visual,2026-05-27T11:26:10Z
23857,46374,1571,0.866,inferred,2026-05-27T11:26:10Z
23858,46375,1543,0.939,direct,2026-05-27T11:26:10Z
23859,46378,1545,0.889,visual,2026-05-27T11:26:10Z
23860,46379,1572,0.903,inferred,2026-05-27T11:26:10Z
23861,46380,1565,0.844,direct,2026-05-27T11:26:10Z
23862,46382,1545,0.759,hashtag,2026-05-27T11:26:10Z
23863,46383,1558,0.979,visual,2026-05-27T11:26:10Z
23864,46384,1564,0.957,inferred,2026-05-27T11:26:10Z
23865,46385,1542,0.712,direct,2026-05-27T11:26:10Z
23866,46386,1559,0.771,semantic,2026-05-27T11:26:10Z
23867,46388,1546,0.839,visual,2026-05-27T11:26:10Z
23868,46389,1552,0.876,inferred,2026-05-27T11:26:10Z
23869,46390,1564,0.847,direct,2026-05-27T11:26:10Z
23870,46392,1558,0.893,hashtag,2026-05-27T11:26:10Z
23871,46393,1555,0.781,visual,2026-05-27T11:26:10Z
23872,46394,1565,0.776,inferred,2026-05-27T11:26:10Z
23873,46395,1545,0.78,direct,2026-05-27T11:26:10Z
23874,46396,1569,0.831,semantic,2026-05-27T11:26:10Z
23875,46397,1556,0.822,hashtag,2026-05-27T11:26:10Z
23876,46398,1549,0.934,visual,2026-05-27T11:26:10Z
23877,46399,1571,0.79,inferred,2026-05-27T11:26:10Z
23878,46400,1567,0.917,direct,2026-05-27T11:26:10Z
23879,46401,1542,0.759,semantic,2026-05-27T11:26:10Z
23880,46404,1543,0.921,inferred,2026-05-27T11:26:10Z
23881,46405,1568,0.914,direct,2026-05-27T11:26:10Z
23882,46406,1563,0.89,semantic,2026-05-27T11:26:10Z
23883,46407,1554,0.898,hashtag,2026-05-27T11:26:10Z
23884,46411,1571,0.804,semantic,2026-05-27T11:26:10Z
23885,46412,1562,0.832,hashtag,2026-05-27T11:26:10Z
23886,46413,1554,0.755,visual,2026-05-27T11:26:10Z
23887,46414,1546,0.768,inferred,2026-05-27T11:26:10Z
23888,46416,1571,0.789,semantic,2026-05-27T11:26:10Z
23889,46417,1551,0.904,hashtag,2026-05-27T11:26:10Z
23890,46418,1558,0.798,visual,2026-05-27T11:26:10Z
23891,46419,1572,0.912,inferred,2026-05-27T11:26:10Z
23892,46420,1557,0.806,direct,2026-05-27T11:26:10Z
23893,46421,1555,0.956,semantic,2026-05-27T11:26:10Z
23894,46422,1552,0.876,hashtag,2026-05-27T11:26:10Z
23895,46423,1552,0.928,visual,2026-05-27T11:26:10Z
23896,46424,1548,0.979,inferred,2026-05-27T11:26:10Z
23897,46426,1557,0.831,semantic,2026-05-27T11:26:10Z
23898,46427,1562,0.963,hashtag,2026-05-27T11:26:10Z
23899,46428,1548,0.737,visual,2026-05-27T11:26:10Z
23900,46429,1558,0.973,inferred,2026-05-27T11:26:10Z
23901,46430,1543,0.724,direct,2026-05-27T11:26:10Z
23902,46431,1559,0.759,semantic,2026-05-27T11:26:10Z
23903,46432,1568,0.783,hashtag,2026-05-27T11:26:10Z
23904,46433,1551,0.945,visual,2026-05-27T11:26:10Z
23905,46434,1570,0.84,inferred,2026-05-27T11:26:10Z
23906,46436,1541,0.742,semantic,2026-05-27T11:26:10Z
23907,46438,1562,0.736,visual,2026-05-27T11:26:10Z
23908,46440,1559,0.811,direct,2026-05-27T11:26:10Z
23909,46443,1547,0.934,visual,2026-05-27T11:26:10Z
23910,46444,1552,0.999,inferred,2026-05-27T11:26:10Z
23911,46445,1544,0.879,direct,2026-05-27T11:26:10Z
23912,46448,1554,0.829,visual,2026-05-27T11:26:10Z
23913,46449,1570,0.708,inferred,2026-05-27T11:26:10Z
23914,46451,1547,0.74,semantic,2026-05-27T11:26:10Z
23915,46452,1561,0.829,hashtag,2026-05-27T11:26:10Z
23916,46453,1560,0.994,visual,2026-05-27T11:26:10Z
23917,46454,1544,0.893,inferred,2026-05-27T11:26:10Z
23918,46455,1569,0.931,direct,2026-05-27T11:26:10Z
23919,46457,1557,0.708,hashtag,2026-05-27T11:26:10Z
23920,46458,1541,0.862,visual,2026-05-27T11:26:10Z
23921,46459,1548,0.976,inferred,2026-05-27T11:26:10Z
23922,46461,1558,0.947,semantic,2026-05-27T11:26:10Z
23923,46464,1567,0.979,inferred,2026-05-27T11:26:10Z
23924,46466,1543,0.873,semantic,2026-05-27T11:26:10Z
23925,46467,1562,0.899,hashtag,2026-05-27T11:26:10Z
23926,46470,1542,0.915,direct,2026-05-27T11:26:10Z
23927,46471,1562,0.742,semantic,2026-05-27T11:26:10Z
23928,46473,1567,0.994,visual,2026-05-27T11:26:10Z
23929,46474,1559,0.921,inferred,2026-05-27T11:26:10Z
23930,46475,1561,0.96,direct,2026-05-27T11:26:10Z
23931,46476,1566,0.737,semantic,2026-05-27T11:26:10Z
23932,46479,1551,0.832,inferred,2026-05-27T11:26:10Z
23933,46480,1561,0.917,direct,2026-05-27T11:26:10Z
23934,46481,1568,0.87,semantic,2026-05-27T11:26:10Z
23935,46484,1565,0.885,inferred,2026-05-27T11:26:10Z
23936,46485,1563,0.882,direct,2026-05-27T11:26:10Z
23937,46486,1570,0.907,semantic,2026-05-27T11:26:10Z
23938,46487,1545,0.791,hashtag,2026-05-27T11:26:10Z
23939,46488,1571,0.95,visual,2026-05-27T11:26:10Z
23940,46490,1560,0.955,direct,2026-05-27T11:26:10Z
23941,46491,1569,0.738,semantic,2026-05-27T11:26:10Z
23942,46492,1568,0.926,hashtag,2026-05-27T11:26:10Z
23943,46494,1547,0.733,inferred,2026-05-27T11:26:10Z
23944,46495,1565,0.726,direct,2026-05-27T11:26:10Z
23945,46497,1568,0.993,hashtag,2026-05-27T11:26:10Z
23946,46498,1558,0.832,visual,2026-05-27T11:26:10Z
23947,46500,1563,0.884,direct,2026-05-27T11:26:10Z
23948,46502,1568,0.828,hashtag,2026-05-27T11:26:10Z
23949,46504,1552,0.967,inferred,2026-05-27T11:26:10Z
23950,46505,1555,0.739,direct,2026-05-27T11:26:10Z
23951,46507,1541,0.831,hashtag,2026-05-27T11:26:10Z
23952,46509,1554,0.971,inferred,2026-05-27T11:26:10Z
23953,46510,1559,0.746,direct,2026-05-27T11:26:10Z
23954,46511,1563,0.838,semantic,2026-05-27T11:26:10Z
23955,46512,1553,0.719,hashtag,2026-05-27T11:26:10Z
23956,46513,1553,0.878,visual,2026-05-27T11:26:10Z
23957,46514,1547,0.824,inferred,2026-05-27T11:26:10Z
23958,46516,1559,0.919,semantic,2026-05-27T11:26:10Z
23959,46518,1568,0.887,visual,2026-05-27T11:26:10Z
23960,46520,1542,0.92,direct,2026-05-27T11:26:10Z
23961,46522,1571,0.733,hashtag,2026-05-27T11:26:10Z
23962,46523,1541,0.762,visual,2026-05-27T11:26:10Z
23963,46524,1567,0.744,inferred,2026-05-27T11:26:10Z
23964,46525,1556,0.775,direct,2026-05-27T11:26:10Z
23965,46526,1553,0.741,semantic,2026-05-27T11:26:10Z
23966,46527,1552,0.842,hashtag,2026-05-27T11:26:10Z
23967,46528,1561,0.968,visual,2026-05-27T11:26:10Z
23968,46529,1546,0.733,inferred,2026-05-27T11:26:10Z
23969,46530,1559,0.928,direct,2026-05-27T11:26:10Z
23970,46531,1547,0.92,semantic,2026-05-27T11:26:10Z
23971,46532,1557,0.868,hashtag,2026-05-27T11:26:10Z
23972,46533,1548,0.968,visual,2026-05-27T11:26:10Z
23973,46534,1554,0.724,inferred,2026-05-27T11:26:10Z
23974,46538,1567,0.708,visual,2026-05-27T11:26:10Z
23975,46539,1552,0.84,inferred,2026-05-27T11:26:10Z
23976,46540,1546,0.752,direct,2026-05-27T11:26:10Z
23977,46541,1560,0.729,semantic,2026-05-27T11:26:10Z
23978,46542,1569,0.708,hashtag,2026-05-27T11:26:10Z
23979,46543,1551,0.741,visual,2026-05-27T11:26:10Z
23980,46545,1545,0.932,direct,2026-05-27T11:26:10Z
23981,46546,1553,0.955,semantic,2026-05-27T11:26:10Z
23982,46547,1568,0.908,hashtag,2026-05-27T11:26:10Z
23983,46548,1547,0.903,visual,2026-05-27T11:26:10Z
23984,46549,1566,0.73,inferred,2026-05-27T11:26:10Z
23985,46550,1545,0.903,direct,2026-05-27T11:26:10Z
23986,46551,1558,0.794,semantic,2026-05-27T11:26:10Z
23987,46552,1562,0.756,hashtag,2026-05-27T11:26:10Z
23988,46553,1547,0.713,visual,2026-05-27T11:26:10Z
23989,46554,1544,0.894,inferred,2026-05-27T11:26:10Z
23990,46555,1559,0.899,direct,2026-05-27T11:26:10Z
23991,46556,1547,0.977,semantic,2026-05-27T11:26:10Z
23992,46557,1565,0.97,hashtag,2026-05-27T11:26:10Z
23993,46560,1567,0.85,direct,2026-05-27T11:26:10Z
23994,46562,1567,0.851,hashtag,2026-05-27T11:26:10Z
23995,46564,1541,0.822,inferred,2026-05-27T11:26:10Z
23996,46565,1555,0.838,direct,2026-05-27T11:26:10Z
23997,46566,1553,0.967,semantic,2026-05-27T11:26:10Z
23998,46568,1549,0.903,visual,2026-05-27T11:26:10Z
23999,46569,1554,0.984,inferred,2026-05-27T11:26:10Z
24000,46570,1566,0.763,direct,2026-05-27T11:26:10Z
24001,46571,1559,0.966,semantic,2026-05-27T11:26:10Z
24002,46576,1544,0.978,semantic,2026-05-27T11:26:10Z
24003,46578,1562,0.843,visual,2026-05-27T11:26:10Z
24004,46581,1572,0.74,semantic,2026-05-27T11:26:10Z
24005,46582,1569,0.903,hashtag,2026-05-27T11:26:10Z
24006,46583,1556,0.952,visual,2026-05-27T11:26:10Z
24007,46585,1545,0.831,direct,2026-05-27T11:26:10Z
24008,46587,1550,0.936,hashtag,2026-05-27T11:26:10Z
24009,46589,1560,0.949,inferred,2026-05-27T11:26:10Z
24010,46590,1549,0.989,direct,2026-05-27T11:26:10Z
24011,46591,1541,0.966,semantic,2026-05-27T11:26:10Z
24012,46595,1561,0.833,direct,2026-05-27T11:26:10Z
24013,46597,1542,0.956,hashtag,2026-05-27T11:26:10Z
24014,46600,1550,0.889,direct,2026-05-27T11:26:10Z
24015,46601,1568,0.765,semantic,2026-05-27T11:26:10Z
24016,46602,1568,0.763,hashtag,2026-05-27T11:26:10Z
24017,46603,1572,0.886,visual,2026-05-27T11:26:10Z
24018,46605,1555,0.868,direct,2026-05-27T11:26:10Z
24019,46606,1558,0.998,semantic,2026-05-27T11:26:10Z
24020,46607,1547,0.817,hashtag,2026-05-27T11:26:10Z
24021,46608,1563,0.965,visual,2026-05-27T11:26:10Z
24022,46609,1560,0.801,inferred,2026-05-27T11:26:10Z
24023,46610,1556,0.942,direct,2026-05-27T11:26:10Z
24024,46611,1568,0.793,semantic,2026-05-27T11:26:10Z
24025,46612,1542,0.914,hashtag,2026-05-27T11:26:10Z
24026,46613,1547,0.855,visual,2026-05-27T11:26:10Z
24027,46614,1571,0.844,inferred,2026-05-27T11:26:10Z
24028,46615,1550,0.881,direct,2026-05-27T11:26:10Z
24029,46617,1551,0.751,hashtag,2026-05-27T11:26:10Z
24030,46618,1557,0.861,visual,2026-05-27T11:26:10Z
24031,46619,1565,0.907,inferred,2026-05-27T11:26:10Z
24032,46620,1568,0.753,direct,2026-05-27T11:26:10Z
24033,46621,1563,0.794,semantic,2026-05-27T11:26:10Z
24034,46623,1550,0.969,visual,2026-05-27T11:26:10Z
24035,46624,1550,0.837,inferred,2026-05-27T11:26:10Z
24036,46627,1548,0.878,hashtag,2026-05-27T11:26:10Z
24037,46628,1562,0.893,visual,2026-05-27T11:26:10Z
24038,46629,1550,0.913,inferred,2026-05-27T11:26:10Z
24039,46630,1562,0.951,direct,2026-05-27T11:26:10Z
24040,46631,1567,0.783,semantic,2026-05-27T11:26:10Z
24041,46632,1561,0.763,hashtag,2026-05-27T11:26:10Z
24042,46633,1546,0.836,visual,2026-05-27T11:26:10Z
24043,46634,1569,0.752,inferred,2026-05-27T11:26:10Z
24044,46637,1547,0.904,hashtag,2026-05-27T11:26:10Z
24045,46638,1544,0.957,visual,2026-05-27T11:26:10Z
24046,46639,1571,0.768,inferred,2026-05-27T11:26:10Z
24047,46640,1561,0.836,direct,2026-05-27T11:26:10Z
24048,46641,1570,0.832,semantic,2026-05-27T11:26:10Z
24049,46643,1562,0.967,visual,2026-05-27T11:26:10Z
24050,46644,1565,0.725,inferred,2026-05-27T11:26:10Z
24051,46645,1555,0.807,direct,2026-05-27T11:26:10Z
24052,46646,1567,0.984,semantic,2026-05-27T11:26:10Z
24053,46649,1557,0.768,inferred,2026-05-27T11:26:10Z
24054,46650,1555,0.885,direct,2026-05-27T11:26:10Z
24055,46651,1541,0.88,semantic,2026-05-27T11:26:10Z
24056,46652,1548,0.95,hashtag,2026-05-27T11:26:10Z
24057,46653,1563,0.959,visual,2026-05-27T11:26:10Z
24058,46654,1547,0.757,inferred,2026-05-27T11:26:10Z
24059,46656,1568,0.939,semantic,2026-05-27T11:26:10Z
24060,46657,1552,0.988,hashtag,2026-05-27T11:26:10Z
24061,46658,1570,0.92,visual,2026-05-27T11:26:10Z
24062,46659,1561,0.972,inferred,2026-05-27T11:26:10Z
24063,46663,1560,0.839,visual,2026-05-27T11:26:10Z
24064,46665,1558,0.839,direct,2026-05-27T11:26:10Z
24065,46666,1550,0.726,semantic,2026-05-27T11:26:10Z
24066,46667,1546,0.724,hashtag,2026-05-27T11:26:10Z
24067,46668,1544,0.802,visual,2026-05-27T11:26:10Z
24068,46670,1550,0.78,direct,2026-05-27T11:26:10Z
24069,46672,1556,0.983,hashtag,2026-05-27T11:26:10Z
24070,46673,1544,0.782,visual,2026-05-27T11:26:10Z
24071,46674,1563,0.988,inferred,2026-05-27T11:26:10Z
24072,46677,1570,0.79,hashtag,2026-05-27T11:26:10Z
24073,46678,1551,0.922,visual,2026-05-27T11:26:10Z
24074,46679,1557,0.867,inferred,2026-05-27T11:26:10Z
24075,46683,1544,0.884,visual,2026-05-27T11:26:10Z
24076,46684,1551,0.712,inferred,2026-05-27T11:26:10Z
24077,46685,1566,0.897,direct,2026-05-27T11:26:10Z
24078,46688,1551,0.799,visual,2026-05-27T11:26:10Z
24079,46690,1547,0.943,direct,2026-05-27T11:26:10Z
24080,46691,1550,0.836,semantic,2026-05-27T11:26:10Z
24081,46693,1555,0.876,visual,2026-05-27T11:26:10Z
24082,46694,1567,0.751,inferred,2026-05-27T11:26:10Z
24083,46695,1554,0.788,direct,2026-05-27T11:26:10Z
24084,46696,1553,0.892,semantic,2026-05-27T11:26:10Z
24085,46697,1557,0.712,hashtag,2026-05-27T11:26:10Z
24086,46698,1559,0.939,visual,2026-05-27T11:26:10Z
24087,46701,1562,0.718,semantic,2026-05-27T11:26:10Z
24088,46702,1557,0.764,hashtag,2026-05-27T11:26:10Z
24089,46704,1547,0.983,inferred,2026-05-27T11:26:10Z
24090,46705,1566,0.952,direct,2026-05-27T11:26:10Z
24091,46706,1556,0.79,semantic,2026-05-27T11:26:10Z
24092,46709,1564,0.727,inferred,2026-05-27T11:26:10Z
24093,46710,1552,0.703,direct,2026-05-27T11:26:10Z
24094,46711,1553,0.711,semantic,2026-05-27T11:26:10Z
24095,46712,1557,0.868,hashtag,2026-05-27T11:26:10Z
24096,46713,1555,0.885,visual,2026-05-27T11:26:10Z
24097,46714,1556,0.78,inferred,2026-05-27T11:26:10Z
24098,46715,1554,0.785,direct,2026-05-27T11:26:10Z
24099,46716,1570,0.947,semantic,2026-05-27T11:26:10Z
24100,46717,1543,0.854,hashtag,2026-05-27T11:26:10Z
24101,46718,1549,0.935,visual,2026-05-27T11:26:10Z
24102,46719,1570,0.873,inferred,2026-05-27T11:26:10Z
24103,46720,1549,0.775,direct,2026-05-27T11:26:10Z
24104,46721,1572,0.85,semantic,2026-05-27T11:26:10Z
24105,46722,1560,0.873,hashtag,2026-05-27T11:26:10Z
24106,46723,1567,0.934,visual,2026-05-27T11:26:10Z
24107,46724,1553,0.895,inferred,2026-05-27T11:26:10Z
24108,46727,1545,0.784,hashtag,2026-05-27T11:26:10Z
24109,46730,1553,0.728,direct,2026-05-27T11:26:10Z
24110,46731,1553,0.921,semantic,2026-05-27T11:26:10Z
24111,46732,1542,0.776,hashtag,2026-05-27T11:26:10Z
24112,46733,1554,0.835,visual,2026-05-27T11:26:10Z
24113,46734,1541,0.867,inferred,2026-05-27T11:26:10Z
24114,46735,1549,0.959,direct,2026-05-27T11:26:10Z
24115,46736,1564,0.883,semantic,2026-05-27T11:26:10Z
24116,46739,1572,0.941,inferred,2026-05-27T11:26:10Z
24117,46741,1545,0.989,semantic,2026-05-27T11:26:10Z
24118,46743,1563,0.988,visual,2026-05-27T11:26:10Z
24119,46747,1556,0.766,hashtag,2026-05-27T11:26:10Z
24120,46748,1569,0.995,visual,2026-05-27T11:26:10Z
24121,46749,1549,0.781,inferred,2026-05-27T11:26:10Z
24122,46750,1562,0.859,direct,2026-05-27T11:26:10Z
24123,46752,1556,0.729,hashtag,2026-05-27T11:26:10Z
24124,46754,1545,0.891,inferred,2026-05-27T11:26:10Z
24125,46755,1541,0.803,direct,2026-05-27T11:26:10Z
24126,46756,1562,0.749,semantic,2026-05-27T11:26:10Z
24127,46757,1542,0.893,hashtag,2026-05-27T11:26:10Z
24128,46759,1570,0.766,inferred,2026-05-27T11:26:10Z
24129,46760,1543,0.874,direct,2026-05-27T11:26:10Z
24130,46761,1543,0.744,semantic,2026-05-27T11:26:10Z
24131,46763,1563,0.807,visual,2026-05-27T11:26:10Z
24132,46764,1545,0.919,inferred,2026-05-27T11:26:10Z
24133,46768,1568,0.753,visual,2026-05-27T11:26:10Z
24134,46769,1556,0.946,inferred,2026-05-27T11:26:10Z
24135,46770,1565,0.958,direct,2026-05-27T11:26:10Z
24136,46771,1562,0.887,semantic,2026-05-27T11:26:10Z
24137,46772,1561,0.8,hashtag,2026-05-27T11:26:10Z
24138,46774,1550,0.939,inferred,2026-05-27T11:26:10Z
24139,46775,1551,0.773,direct,2026-05-27T11:26:10Z
24140,46776,1542,0.987,semantic,2026-05-27T11:26:10Z
24141,46777,1560,0.881,hashtag,2026-05-27T11:26:10Z
24142,46780,1570,0.705,direct,2026-05-27T11:26:10Z
24143,46781,1560,0.741,semantic,2026-05-27T11:26:10Z
24144,46782,1561,0.868,hashtag,2026-05-27T11:26:10Z
24145,46783,1545,0.732,visual,2026-05-27T11:26:10Z
24146,46784,1554,0.73,inferred,2026-05-27T11:26:10Z
24147,46785,1555,0.971,direct,2026-05-27T11:26:10Z
24148,46786,1570,0.964,semantic,2026-05-27T11:26:10Z
24149,46787,1544,0.864,hashtag,2026-05-27T11:26:10Z
24150,46789,1560,0.892,inferred,2026-05-27T11:26:10Z
24151,46790,1541,0.745,direct,2026-05-27T11:26:10Z
24152,46791,1555,0.75,semantic,2026-05-27T11:26:10Z
24153,46795,1555,0.911,direct,2026-05-27T11:26:10Z
24154,46796,1555,0.701,semantic,2026-05-27T11:26:10Z
24155,46797,1563,0.922,hashtag,2026-05-27T11:26:10Z
24156,46798,1541,0.961,visual,2026-05-27T11:26:10Z
24157,46801,1559,0.753,semantic,2026-05-27T11:26:10Z
24158,46802,1541,0.913,hashtag,2026-05-27T11:26:10Z
24159,46803,1546,0.948,visual,2026-05-27T11:26:10Z
24160,46804,1553,0.831,inferred,2026-05-27T11:26:10Z
24161,46805,1553,0.921,direct,2026-05-27T11:26:10Z
24162,46806,1555,0.711,semantic,2026-05-27T11:26:10Z
24163,46807,1555,0.746,hashtag,2026-05-27T11:26:10Z
24164,46812,1554,0.928,hashtag,2026-05-27T11:26:10Z
24165,46813,1568,0.924,visual,2026-05-27T11:26:10Z
24166,46814,1556,0.818,inferred,2026-05-27T11:26:10Z
24167,46815,1541,0.927,direct,2026-05-27T11:26:10Z
24168,46816,1549,0.933,semantic,2026-05-27T11:26:10Z
24169,46817,1550,0.916,hashtag,2026-05-27T11:26:10Z
24170,46818,1554,0.769,visual,2026-05-27T11:26:10Z
24171,46820,1572,0.705,direct,2026-05-27T11:26:10Z
24172,46822,1545,0.994,hashtag,2026-05-27T11:26:10Z
24173,46823,1554,0.85,visual,2026-05-27T11:26:10Z
24174,46825,1543,0.919,direct,2026-05-27T11:26:10Z
24175,46826,1554,0.723,semantic,2026-05-27T11:26:10Z
24176,46827,1572,0.999,hashtag,2026-05-27T11:26:10Z
24177,46828,1569,0.883,visual,2026-05-27T11:26:10Z
24178,46829,1553,0.762,inferred,2026-05-27T11:26:10Z
24179,46830,1544,0.771,direct,2026-05-27T11:26:10Z
24180,46831,1570,0.938,semantic,2026-05-27T11:26:10Z
24181,46833,1570,0.846,visual,2026-05-27T11:26:10Z
24182,46834,1550,0.959,inferred,2026-05-27T11:26:10Z
24183,46835,1544,0.752,direct,2026-05-27T11:26:10Z
24184,46836,1553,0.732,semantic,2026-05-27T11:26:10Z
24185,46843,1552,0.794,visual,2026-05-27T11:26:10Z
24186,46844,1563,0.91,inferred,2026-05-27T11:26:10Z
24187,46846,1568,0.78,semantic,2026-05-27T11:26:10Z
24188,46847,1549,0.882,hashtag,2026-05-27T11:26:10Z
24189,46848,1572,0.979,visual,2026-05-27T11:26:10Z
24190,46849,1543,0.944,inferred,2026-05-27T11:26:10Z
24191,46850,1552,0.782,direct,2026-05-27T11:26:10Z
24192,46854,1545,0.815,inferred,2026-05-27T11:26:10Z
24193,46857,1550,0.935,hashtag,2026-05-27T11:26:10Z
24194,46858,1559,0.896,visual,2026-05-27T11:26:10Z
24195,46859,1563,0.917,inferred,2026-05-27T11:26:10Z
24196,46860,1555,0.935,direct,2026-05-27T11:26:10Z
24197,46861,1564,0.966,semantic,2026-05-27T11:26:10Z
24198,46862,1544,0.816,hashtag,2026-05-27T11:26:10Z
24199,46863,1562,0.705,visual,2026-05-27T11:26:10Z
24200,46864,1553,0.737,inferred,2026-05-27T11:26:10Z
24201,46865,1551,0.939,direct,2026-05-27T11:26:10Z
24202,46866,1568,0.774,semantic,2026-05-27T11:26:10Z
24203,46867,1561,0.877,hashtag,2026-05-27T11:26:10Z
24204,46869,1567,0.831,inferred,2026-05-27T11:26:10Z
24205,46871,1541,0.721,semantic,2026-05-27T11:26:10Z
24206,46872,1542,0.908,hashtag,2026-05-27T11:26:10Z
24207,46873,1548,0.76,visual,2026-05-27T11:26:10Z
24208,46874,1571,0.935,inferred,2026-05-27T11:26:10Z
24209,46876,1559,0.864,semantic,2026-05-27T11:26:10Z
24210,46877,1548,0.868,hashtag,2026-05-27T11:26:10Z
24211,46879,1561,0.784,inferred,2026-05-27T11:26:10Z
24212,46882,1569,0.785,hashtag,2026-05-27T11:26:10Z
24213,46884,1544,0.817,inferred,2026-05-27T11:26:10Z
24214,46885,1556,0.75,direct,2026-05-27T11:26:10Z
24215,46886,1556,0.701,semantic,2026-05-27T11:26:10Z
24216,46888,1569,0.874,visual,2026-05-27T11:26:10Z
24217,46889,1558,0.734,inferred,2026-05-27T11:26:10Z
24218,46890,1559,0.785,direct,2026-05-27T11:26:10Z
24219,46891,1553,0.945,semantic,2026-05-27T11:26:10Z
24220,46892,1560,0.722,hashtag,2026-05-27T11:26:10Z
24221,46893,1550,0.853,visual,2026-05-27T11:26:10Z
24222,46894,1541,0.766,inferred,2026-05-27T11:26:10Z
24223,46895,1571,0.895,direct,2026-05-27T11:26:10Z
24224,46896,1541,0.887,semantic,2026-05-27T11:26:10Z
24225,46897,1566,0.97,hashtag,2026-05-27T11:26:10Z
24226,46899,1556,0.821,inferred,2026-05-27T11:26:10Z
24227,46900,1559,0.881,direct,2026-05-27T11:26:10Z
24228,46901,1544,0.806,semantic,2026-05-27T11:26:10Z
24229,46902,1547,0.998,hashtag,2026-05-27T11:26:10Z
24230,46903,1556,0.917,visual,2026-05-27T11:26:10Z
24231,46904,1561,0.706,inferred,2026-05-27T11:26:10Z
24232,46905,1565,0.738,direct,2026-05-27T11:26:10Z
24233,46908,1560,0.865,visual,2026-05-27T11:26:10Z
24234,46911,1567,0.848,semantic,2026-05-27T11:26:10Z
24235,46912,1544,0.853,hashtag,2026-05-27T11:26:10Z
24236,46914,1565,0.91,inferred,2026-05-27T11:26:10Z
24237,46915,1548,0.813,direct,2026-05-27T11:26:10Z
24238,46918,1547,0.943,visual,2026-05-27T11:26:10Z
24239,46920,1548,0.728,direct,2026-05-27T11:26:10Z
24240,46922,1547,0.855,hashtag,2026-05-27T11:26:10Z
24241,46923,1570,0.837,visual,2026-05-27T11:26:10Z
24242,46924,1567,0.775,inferred,2026-05-27T11:26:10Z
24243,46926,1554,0.915,semantic,2026-05-27T11:26:10Z
24244,46927,1565,0.989,hashtag,2026-05-27T11:26:10Z
24245,46928,1565,0.858,visual,2026-05-27T11:26:10Z
24246,46929,1541,0.912,inferred,2026-05-27T11:26:10Z
24247,46930,1548,0.976,direct,2026-05-27T11:26:10Z
24248,46931,1563,0.863,semantic,2026-05-27T11:26:10Z
24249,46933,1564,0.847,visual,2026-05-27T11:26:10Z
24250,46934,1571,0.823,inferred,2026-05-27T11:26:10Z
24251,46935,1549,0.963,direct,2026-05-27T11:26:10Z
24252,46936,1564,0.89,semantic,2026-05-27T11:26:10Z
24253,46938,1561,0.877,visual,2026-05-27T11:26:10Z
24254,46939,1571,0.772,inferred,2026-05-27T11:26:10Z
24255,46940,1554,0.885,direct,2026-05-27T11:26:10Z
24256,46941,1541,0.747,semantic,2026-05-27T11:26:10Z
24257,46943,1553,0.917,visual,2026-05-27T11:26:10Z
24258,46945,1547,0.716,direct,2026-05-27T11:26:10Z
24259,46946,1571,0.712,semantic,2026-05-27T11:26:10Z
24260,46949,1543,0.854,inferred,2026-05-27T11:26:10Z
24261,46950,1551,0.957,direct,2026-05-27T11:26:10Z
24262,46951,1542,0.741,semantic,2026-05-27T11:26:10Z
24263,46952,1548,0.71,hashtag,2026-05-27T11:26:10Z
24264,46953,1571,0.783,visual,2026-05-27T11:26:10Z
24265,46954,1552,0.829,inferred,2026-05-27T11:26:10Z
24266,46955,1572,0.827,direct,2026-05-27T11:26:10Z
24267,46956,1555,0.72,semantic,2026-05-27T11:26:10Z
24268,46958,1561,0.747,visual,2026-05-27T11:26:10Z
24269,46960,1550,0.989,direct,2026-05-27T11:26:10Z
24270,46962,1566,0.937,hashtag,2026-05-27T11:26:10Z
24271,46963,1563,0.866,visual,2026-05-27T11:26:10Z
24272,46964,1570,0.945,inferred,2026-05-27T11:26:10Z
24273,46965,1541,0.795,direct,2026-05-27T11:26:10Z
24274,46966,1546,0.721,semantic,2026-05-27T11:26:10Z
24275,46967,1543,0.993,hashtag,2026-05-27T11:26:10Z
24276,46968,1546,0.775,visual,2026-05-27T11:26:10Z
24277,46969,1546,0.705,inferred,2026-05-27T11:26:10Z
24278,46971,1547,0.784,semantic,2026-05-27T11:26:10Z
